GalGlcNeuAcCer	EPC	110	12
GalGlcNeuAcCer	HexCer	98	34
GalGlcNeuAcCer	GalCer	98	34
GalGlcNeuAcCer	GlcCer	98	34
GalGlcNeuAcCer	Hex2Cer	121	34
GalGlcNeuAcCer	LacCer	121	34
GalGlcNeuAcCer	LIPC	110	25
GalGlcNeuAcCer	IPC	110	25
GalGlcNeuAcCer	SPB	98	11
GalGlcNeuAcCer	SPBP	104	12
GalGlcNeuAcCer	LHexCer	98	34
GalGlcNeuAcCer	LSM	116	12
GalGlcNeuAcCer	MIPC	116	43
GalGlcNeuAcCer	M(IP)2C	147	43
GalGlcNeuAcCer	SHexCer	106	34
GalGlcNeuAcCer	SM	116	12
GalGlcNeuAcCer	FA	98	1
GalGlcNeuAcCer	FAHFA	98	1
GalGlcNeuAcCer	FOH	98	1
GalGlcNeuAcCer	CAR	108	11
NeuAc-Gal-Cer	NeuAc-Gal-Cer	73	73
NeuAc-Gal-Cer	GalNeuAcCer	73	73
NeuAc-Gal-Cer	Gal-Gal-Glc-Cer	110	38
NeuAc-Gal-Cer	Gal2GlcCer	110	38
NeuAc-Gal-Cer	Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	197	65
NeuAc-Gal-Cer	Gal2GalNAcGlcNeuAc2Cer	197	65
NeuAc-Gal-Cer	GD1a	197	65
NeuAc-Gal-Cer	GD1b	197	65
NeuAc-Gal-Cer	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	174	65
NeuAc-Gal-Cer	GalGalNAcGlcNeuAc2Cer	174	65
NeuAc-Gal-Cer	NeuAc-NeuAc-Gal-Glc-Cer	145	65
NeuAc-Gal-Cer	GalGlcNeuAc2Cer	145	65
NeuAc-Gal-Cer	NeuAc-NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	320	65
NeuAc-Gal-Cer	Gal2GalNAcGlcNeuAc5Cer	320	65
NeuAc-Gal-Cer	NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	279	65
NeuAc-Gal-Cer	Gal2GalNAcGlcNeuAc4Cer	279	65
NeuAc-Gal-Cer	Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	238	65
NeuAc-Gal-Cer	Gal2GalNAcGlcNeuAc3Cer	238	65
NeuAc-Gal-Cer	GT1a	238	65
NeuAc-Gal-Cer	GT1b	238	65
NeuAc-Gal-Cer	GT1c	238	65
NeuAc-Gal-Cer	GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	215	65
NeuAc-Gal-Cer	GalGalNAcGlcNeuAc3Cer	215	65
NeuAc-Gal-Cer	NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	186	65
NeuAc-Gal-Cer	GalGlcNeuAc3Cer	186	65
NeuAc-Gal-Cer	Hex3Cer	110	38
NeuAc-Gal-Cer	BMP	91	10
NeuAc-Gal-Cer	CL	109	10
NeuAc-Gal-Cer	CDPDAG	118	11
NeuAc-Gal-Cer	DLCL	109	11
NeuAc-Gal-Cer	DMPE	91	10
NeuAc-Gal-Cer	LPA	81	10
NeuAc-Gal-Cer	LPA-O	81	10
NeuAc-Gal-Cer	LPA-P	81	10
NeuAc-Gal-Cer	LPC	93	10
NeuAc-Gal-Cer	LPC-O	93	10
NeuAc-Gal-Cer	LPC-P	93	10
NeuAc-Gal-Cer	LPE	87	10
NeuAc-Gal-Cer	LPE-O	87	10
NeuAc-Gal-Cer	LPE-P	87	10
NeuAc-Gal-Cer	LPG	91	11
NeuAc-Gal-Cer	LPG-O	91	11
NeuAc-Gal-Cer	LPG-P	91	11
NeuAc-Gal-Cer	LPI	85	23
NeuAc-Gal-Cer	LPI-O	85	23
NeuAc-Gal-Cer	LPI-P	85	23
NeuAc-Gal-Cer	LPIM1	95	38
NeuAc-Gal-Cer	LPIM2	116	40
NeuAc-Gal-Cer	LPIM3	137	41
NeuAc-Gal-Cer	LPIM4	160	41
NeuAc-Gal-Cer	LPIM5	183	41
NeuAc-Gal-Cer	LPIM6	206	41
NeuAc-Gal-Cer	LPS	93	10
NeuAc-Gal-Cer	LPS-O	93	10
NeuAc-Gal-Cer	LPS-P	93	10
NeuAc-Gal-Cer	LCL	109	11
NeuAc-Gal-Cer	MMPE	89	10
NeuAc-Gal-Cer	PA	81	10
NeuAc-Gal-Cer	PA-O	81	10
NeuAc-Gal-Cer	PA-P	81	10
NeuAc-Gal-Cer	PAT16	111	38
NeuAc-Gal-Cer	PAT18	115	38
NeuAc-Gal-Cer	PC	93	10
NeuAc-Gal-Cer	PC-O	93	10
NeuAc-Gal-Cer	PC-P	93	10
NeuAc-Gal-Cer	PE	87	10
NeuAc-Gal-Cer	PE-O	87	10
NeuAc-Gal-Cer	PE-P	87	10
NeuAc-Gal-Cer	PEt	85	10
NeuAc-Gal-Cer	PG	91	11
NeuAc-Gal-Cer	PG-P	91	11
NeuAc-Gal-Cer	PG-O	91	11
NeuAc-Gal-Cer	PI	85	23
NeuAc-Gal-Cer	PI-P	85	23
NeuAc-Gal-Cer	PI-O	85	23
NeuAc-Gal-Cer	PIM1	95	38
NeuAc-Gal-Cer	PIM2	116	40
NeuAc-Gal-Cer	PIM3	137	41
NeuAc-Gal-Cer	PIM4	160	41
NeuAc-Gal-Cer	PIM5	183	41
NeuAc-Gal-Cer	PIM6	206	41
NeuAc-Gal-Cer	PIP	93	23
NeuAc-Gal-Cer	PIP2	97	26
NeuAc-Gal-Cer	PIP3	105	26
NeuAc-Gal-Cer	PS	93	10
NeuAc-Gal-Cer	PS-P	93	10
NeuAc-Gal-Cer	PS-O	93	10
NeuAc-Gal-Cer	DG	73	10
NeuAc-Gal-Cer	DGDG	100	28
NeuAc-Gal-Cer	MG	73	10
NeuAc-Gal-Cer	MGDG	77	28
NeuAc-Gal-Cer	SQDG	83	27
NeuAc-Gal-Cer	TG	73	10
NeuAc-Gal-Cer	Cer	73	11
NeuAc-Gal-Cer	CerP	81	11
NeuAc-Gal-Cer	CerPE	87	11
NeuAc-Gal-Cer	EPC	87	11
NeuAc-Gal-Cer	HexCer	77	28
NeuAc-Gal-Cer	GalCer	77	28
NeuAc-Gal-Cer	GlcCer	77	28
NeuAc-Gal-Cer	Hex2Cer	100	28
NeuAc-Gal-Cer	LacCer	100	28
NeuAc-Gal-Cer	LIPC	85	23
NeuAc-Gal-Cer	IPC	85	23
NeuAc-Gal-Cer	SPB	73	11
NeuAc-Gal-Cer	SPBP	81	11
NeuAc-Gal-Cer	LHexCer	77	28
NeuAc-Gal-Cer	LSM	93	11
NeuAc-Gal-Cer	MIPC	95	38
NeuAc-Gal-Cer	M(IP)2C	122	40
NeuAc-Gal-Cer	SHexCer	81	30
NeuAc-Gal-Cer	SM	93	11
NeuAc-Gal-Cer	FA	73	1
NeuAc-Gal-Cer	FAHFA	73	1
NeuAc-Gal-Cer	FOH	73	1
NeuAc-Gal-Cer	CAR	83	11
GalNeuAcCer	GalNeuAcCer	73	73
GalNeuAcCer	Gal-Gal-Glc-Cer	110	38
GalNeuAcCer	Gal2GlcCer	110	38
GalNeuAcCer	Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	197	65
GalNeuAcCer	Gal2GalNAcGlcNeuAc2Cer	197	65
GalNeuAcCer	GD1a	197	65
GalNeuAcCer	GD1b	197	65
GalNeuAcCer	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	174	65
GalNeuAcCer	GalGalNAcGlcNeuAc2Cer	174	65
GalNeuAcCer	NeuAc-NeuAc-Gal-Glc-Cer	145	65
GalNeuAcCer	GalGlcNeuAc2Cer	145	65
GalNeuAcCer	NeuAc-NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	320	65
GalNeuAcCer	Gal2GalNAcGlcNeuAc5Cer	320	65
GalNeuAcCer	NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	279	65
GalNeuAcCer	Gal2GalNAcGlcNeuAc4Cer	279	65
GalNeuAcCer	Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	238	65
GalNeuAcCer	Gal2GalNAcGlcNeuAc3Cer	238	65
GalNeuAcCer	GT1a	238	65
GalNeuAcCer	GT1b	238	65
GalNeuAcCer	GT1c	238	65
GalNeuAcCer	GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	215	65
GalNeuAcCer	GalGalNAcGlcNeuAc3Cer	215	65
GalNeuAcCer	NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	186	65
GalNeuAcCer	GalGlcNeuAc3Cer	186	65
GalNeuAcCer	Hex3Cer	110	38
GalNeuAcCer	BMP	91	10
GalNeuAcCer	CL	109	10
GalNeuAcCer	CDPDAG	118	11
GalNeuAcCer	DLCL	109	11
GalNeuAcCer	DMPE	91	10
GalNeuAcCer	LPA	81	10
GalNeuAcCer	LPA-O	81	10
GalNeuAcCer	LPA-P	81	10
GalNeuAcCer	LPC	93	10
GalNeuAcCer	LPC-O	93	10
GalNeuAcCer	LPC-P	93	10
GalNeuAcCer	LPE	87	10
GalNeuAcCer	LPE-O	87	10
GalNeuAcCer	LPE-P	87	10
GalNeuAcCer	LPG	91	11
GalNeuAcCer	LPG-O	91	11
GalNeuAcCer	LPG-P	91	11
GalNeuAcCer	LPI	85	23
GalNeuAcCer	LPI-O	85	23
GalNeuAcCer	LPI-P	85	23
GalNeuAcCer	LPIM1	95	38
GalNeuAcCer	LPIM2	116	40
GalNeuAcCer	LPIM3	137	41
GalNeuAcCer	LPIM4	160	41
GalNeuAcCer	LPIM5	183	41
GalNeuAcCer	LPIM6	206	41
GalNeuAcCer	LPS	93	10
GalNeuAcCer	LPS-O	93	10
GalNeuAcCer	LPS-P	93	10
GalNeuAcCer	LCL	109	11
GalNeuAcCer	MMPE	89	10
GalNeuAcCer	PA	81	10
GalNeuAcCer	PA-O	81	10
GalNeuAcCer	PA-P	81	10
GalNeuAcCer	PAT16	111	38
GalNeuAcCer	PAT18	115	38
GalNeuAcCer	PC	93	10
GalNeuAcCer	PC-O	93	10
GalNeuAcCer	PC-P	93	10
GalNeuAcCer	PE	87	10
GalNeuAcCer	PE-O	87	10
GalNeuAcCer	PE-P	87	10
GalNeuAcCer	PEt	85	10
GalNeuAcCer	PG	91	11
GalNeuAcCer	PG-P	91	11
GalNeuAcCer	PG-O	91	11
GalNeuAcCer	PI	85	23
GalNeuAcCer	PI-P	85	23
GalNeuAcCer	PI-O	85	23
GalNeuAcCer	PIM1	95	38
GalNeuAcCer	PIM2	116	40
GalNeuAcCer	PIM3	137	41
GalNeuAcCer	PIM4	160	41
GalNeuAcCer	PIM5	183	41
GalNeuAcCer	PIM6	206	41
GalNeuAcCer	PIP	93	23
GalNeuAcCer	PIP2	97	26
GalNeuAcCer	PIP3	105	26
GalNeuAcCer	PS	93	10
GalNeuAcCer	PS-P	93	10
GalNeuAcCer	PS-O	93	10
GalNeuAcCer	DG	73	10
GalNeuAcCer	DGDG	100	28
GalNeuAcCer	MG	73	10
GalNeuAcCer	MGDG	77	28
GalNeuAcCer	SQDG	83	27
GalNeuAcCer	TG	73	10
GalNeuAcCer	Cer	73	11
GalNeuAcCer	CerP	81	11
GalNeuAcCer	CerPE	87	11
GalNeuAcCer	EPC	87	11
GalNeuAcCer	HexCer	77	28
GalNeuAcCer	GalCer	77	28
GalNeuAcCer	GlcCer	77	28
GalNeuAcCer	Hex2Cer	100	28
GalNeuAcCer	LacCer	100	28
GalNeuAcCer	LIPC	85	23
GalNeuAcCer	IPC	85	23
GalNeuAcCer	SPB	73	11
GalNeuAcCer	SPBP	81	11
GalNeuAcCer	LHexCer	77	28
GalNeuAcCer	LSM	93	11
GalNeuAcCer	MIPC	95	38
GalNeuAcCer	M(IP)2C	122	40
GalNeuAcCer	SHexCer	81	30
GalNeuAcCer	SM	93	11
GalNeuAcCer	FA	73	1
GalNeuAcCer	FAHFA	73	1
GalNeuAcCer	FOH	73	1
GalNeuAcCer	CAR	83	11
Gal-Gal-Glc-Cer	Gal-Gal-Glc-Cer	80	80
Gal-Gal-Glc-Cer	Gal2GlcCer	80	80
Gal-Gal-Glc-Cer	Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	191	78
Gal-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc2Cer	191	78
Gal-Gal-Glc-Cer	GD1a	191	78
Gal-Gal-Glc-Cer	GD1b	191	78
Gal-Gal-Glc-Cer	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	168	78
Gal-Gal-Glc-Cer	GalGalNAcGlcNeuAc2Cer	168	78
Gal-Gal-Glc-Cer	NeuAc-NeuAc-Gal-Glc-Cer	162	57
Gal-Gal-Glc-Cer	GalGlcNeuAc2Cer	162	57
Gal-Gal-Glc-Cer	NeuAc-NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	314	78
Gal-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc5Cer	314	78
Gal-Gal-Glc-Cer	NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	273	78
Gal-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc4Cer	273	78
Gal-Gal-Glc-Cer	Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	232	78
Gal-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc3Cer	232	78
Gal-Gal-Glc-Cer	GT1a	232	78
Gal-Gal-Glc-Cer	GT1b	232	78
Gal-Gal-Glc-Cer	GT1c	232	78
Gal-Gal-Glc-Cer	GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	209	78
Gal-Gal-Glc-Cer	GalGalNAcGlcNeuAc3Cer	209	78
Gal-Gal-Glc-Cer	NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	203	56
Gal-Gal-Glc-Cer	GalGlcNeuAc3Cer	203	56
Gal-Gal-Glc-Cer	Hex3Cer	80	79
Gal-Gal-Glc-Cer	BMP	96	10
Gal-Gal-Glc-Cer	CL	114	10
Gal-Gal-Glc-Cer	CDPDAG	123	11
Gal-Gal-Glc-Cer	DLCL	114	10
Gal-Gal-Glc-Cer	DMPE	96	10
Gal-Gal-Glc-Cer	LPA	86	10
Gal-Gal-Glc-Cer	LPA-O	86	10
Gal-Gal-Glc-Cer	LPA-P	86	10
Gal-Gal-Glc-Cer	LPC	98	10
Gal-Gal-Glc-Cer	LPC-O	98	10
Gal-Gal-Glc-Cer	LPC-P	98	10
Gal-Gal-Glc-Cer	LPE	92	10
Gal-Gal-Glc-Cer	LPE-O	92	10
Gal-Gal-Glc-Cer	LPE-P	92	10
Gal-Gal-Glc-Cer	LPG	96	10
Gal-Gal-Glc-Cer	LPG-O	96	10
Gal-Gal-Glc-Cer	LPG-P	96	10
Gal-Gal-Glc-Cer	LPI	92	25
Gal-Gal-Glc-Cer	LPI-O	92	25
Gal-Gal-Glc-Cer	LPI-P	92	25
Gal-Gal-Glc-Cer	LPIM1	98	44
Gal-Gal-Glc-Cer	LPIM2	121	44
Gal-Gal-Glc-Cer	LPIM3	144	44
Gal-Gal-Glc-Cer	LPIM4	167	44
Gal-Gal-Glc-Cer	LPIM5	190	44
Gal-Gal-Glc-Cer	LPIM6	213	44
Gal-Gal-Glc-Cer	LPS	98	10
Gal-Gal-Glc-Cer	LPS-O	98	10
Gal-Gal-Glc-Cer	LPS-P	98	10
Gal-Gal-Glc-Cer	LCL	114	10
Gal-Gal-Glc-Cer	MMPE	94	10
Gal-Gal-Glc-Cer	PA	86	10
Gal-Gal-Glc-Cer	PA-O	86	10
Gal-Gal-Glc-Cer	PA-P	86	10
Gal-Gal-Glc-Cer	PAT16	118	41
Gal-Gal-Glc-Cer	PAT18	122	41
Gal-Gal-Glc-Cer	PC	98	10
Gal-Gal-Glc-Cer	PC-O	98	10
Gal-Gal-Glc-Cer	PC-P	98	10
Gal-Gal-Glc-Cer	PE	92	10
Gal-Gal-Glc-Cer	PE-O	92	10
Gal-Gal-Glc-Cer	PE-P	92	10
Gal-Gal-Glc-Cer	PEt	90	10
Gal-Gal-Glc-Cer	PG	96	10
Gal-Gal-Glc-Cer	PG-P	96	10
Gal-Gal-Glc-Cer	PG-O	96	10
Gal-Gal-Glc-Cer	PI	92	25
Gal-Gal-Glc-Cer	PI-P	92	25
Gal-Gal-Glc-Cer	PI-O	92	25
Gal-Gal-Glc-Cer	PIM1	98	44
Gal-Gal-Glc-Cer	PIM2	121	44
Gal-Gal-Glc-Cer	PIM3	144	44
Gal-Gal-Glc-Cer	PIM4	167	44
Gal-Gal-Glc-Cer	PIM5	190	44
Gal-Gal-Glc-Cer	PIM6	213	44
Gal-Gal-Glc-Cer	PIP	98	26
Gal-Gal-Glc-Cer	PIP2	104	27
Gal-Gal-Glc-Cer	PIP3	112	27
Gal-Gal-Glc-Cer	PS	98	10
Gal-Gal-Glc-Cer	PS-P	98	10
Gal-Gal-Glc-Cer	PS-O	98	10
Gal-Gal-Glc-Cer	DG	80	9
Gal-Gal-Glc-Cer	DGDG	103	32
Gal-Gal-Glc-Cer	MG	80	9
Gal-Gal-Glc-Cer	MGDG	80	32
Gal-Gal-Glc-Cer	SQDG	86	32
Gal-Gal-Glc-Cer	TG	80	9
Gal-Gal-Glc-Cer	Cer	80	11
Gal-Gal-Glc-Cer	CerP	86	12
Gal-Gal-Glc-Cer	CerPE	92	12
Gal-Gal-Glc-Cer	EPC	92	12
Gal-Gal-Glc-Cer	HexCer	80	34
Gal-Gal-Glc-Cer	GalCer	80	34
Gal-Gal-Glc-Cer	GlcCer	80	34
Gal-Gal-Glc-Cer	Hex2Cer	103	34
Gal-Gal-Glc-Cer	LacCer	103	34
Gal-Gal-Glc-Cer	LIPC	92	25
Gal-Gal-Glc-Cer	IPC	92	25
Gal-Gal-Glc-Cer	SPB	80	11
Gal-Gal-Glc-Cer	SPBP	86	12
Gal-Gal-Glc-Cer	LHexCer	80	34
Gal-Gal-Glc-Cer	LSM	98	12
Gal-Gal-Glc-Cer	MIPC	98	44
Gal-Gal-Glc-Cer	M(IP)2C	129	44
Gal-Gal-Glc-Cer	SHexCer	88	34
Gal-Gal-Glc-Cer	SM	98	12
Gal-Gal-Glc-Cer	FA	80	1
Gal-Gal-Glc-Cer	FAHFA	80	1
Gal-Gal-Glc-Cer	FOH	80	1
Gal-Gal-Glc-Cer	CAR	88	11
Gal2GlcCer	Gal2GlcCer	80	80
Gal2GlcCer	Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	191	78
Gal2GlcCer	Gal2GalNAcGlcNeuAc2Cer	191	78
Gal2GlcCer	GD1a	191	78
Gal2GlcCer	GD1b	191	78
Gal2GlcCer	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	168	78
Gal2GlcCer	GalGalNAcGlcNeuAc2Cer	168	78
Gal2GlcCer	NeuAc-NeuAc-Gal-Glc-Cer	162	57
Gal2GlcCer	GalGlcNeuAc2Cer	162	57
Gal2GlcCer	NeuAc-NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	314	78
Gal2GlcCer	Gal2GalNAcGlcNeuAc5Cer	314	78
Gal2GlcCer	NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	273	78
Gal2GlcCer	Gal2GalNAcGlcNeuAc4Cer	273	78
Gal2GlcCer	Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	232	78
Gal2GlcCer	Gal2GalNAcGlcNeuAc3Cer	232	78
Gal2GlcCer	GT1a	232	78
Gal2GlcCer	GT1b	232	78
Gal2GlcCer	GT1c	232	78
Gal2GlcCer	GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	209	78
Gal2GlcCer	GalGalNAcGlcNeuAc3Cer	209	78
Gal2GlcCer	NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	203	56
Gal2GlcCer	GalGlcNeuAc3Cer	203	56
Gal2GlcCer	Hex3Cer	80	79
Gal2GlcCer	BMP	96	10
Gal2GlcCer	CL	114	10
Gal2GlcCer	CDPDAG	123	11
Gal2GlcCer	DLCL	114	10
Gal2GlcCer	DMPE	96	10
Gal2GlcCer	LPA	86	10
Gal2GlcCer	LPA-O	86	10
Gal2GlcCer	LPA-P	86	10
Gal2GlcCer	LPC	98	10
Gal2GlcCer	LPC-O	98	10
Gal2GlcCer	LPC-P	98	10
Gal2GlcCer	LPE	92	10
Gal2GlcCer	LPE-O	92	10
Gal2GlcCer	LPE-P	92	10
Gal2GlcCer	LPG	96	10
Gal2GlcCer	LPG-O	96	10
Gal2GlcCer	LPG-P	96	10
Gal2GlcCer	LPI	92	25
Gal2GlcCer	LPI-O	92	25
Gal2GlcCer	LPI-P	92	25
Gal2GlcCer	LPIM1	98	44
Gal2GlcCer	LPIM2	121	44
Gal2GlcCer	LPIM3	144	44
Gal2GlcCer	LPIM4	167	44
Gal2GlcCer	LPIM5	190	44
Gal2GlcCer	LPIM6	213	44
Gal2GlcCer	LPS	98	10
Gal2GlcCer	LPS-O	98	10
Gal2GlcCer	LPS-P	98	10
Gal2GlcCer	LCL	114	10
Gal2GlcCer	MMPE	94	10
Gal2GlcCer	PA	86	10
Gal2GlcCer	PA-O	86	10
Gal2GlcCer	PA-P	86	10
Gal2GlcCer	PAT16	118	41
Gal2GlcCer	PAT18	122	41
Gal2GlcCer	PC	98	10
Gal2GlcCer	PC-O	98	10
Gal2GlcCer	PC-P	98	10
Gal2GlcCer	PE	92	10
Gal2GlcCer	PE-O	92	10
Gal2GlcCer	PE-P	92	10
Gal2GlcCer	PEt	90	10
Gal2GlcCer	PG	96	10
Gal2GlcCer	PG-P	96	10
Gal2GlcCer	PG-O	96	10
Gal2GlcCer	PI	92	25
Gal2GlcCer	PI-P	92	25
Gal2GlcCer	PI-O	92	25
Gal2GlcCer	PIM1	98	44
Gal2GlcCer	PIM2	121	44
Gal2GlcCer	PIM3	144	44
Gal2GlcCer	PIM4	167	44
Gal2GlcCer	PIM5	190	44
Gal2GlcCer	PIM6	213	44
Gal2GlcCer	PIP	98	26
Gal2GlcCer	PIP2	104	27
Gal2GlcCer	PIP3	112	27
Gal2GlcCer	PS	98	10
Gal2GlcCer	PS-P	98	10
Gal2GlcCer	PS-O	98	10
Gal2GlcCer	DG	80	9
Gal2GlcCer	DGDG	103	32
Gal2GlcCer	MG	80	9
Gal2GlcCer	MGDG	80	32
Gal2GlcCer	SQDG	86	32
Gal2GlcCer	TG	80	9
Gal2GlcCer	Cer	80	11
Gal2GlcCer	CerP	86	12
Gal2GlcCer	CerPE	92	12
Gal2GlcCer	EPC	92	12
Gal2GlcCer	HexCer	80	34
Gal2GlcCer	GalCer	80	34
Gal2GlcCer	GlcCer	80	34
Gal2GlcCer	Hex2Cer	103	34
Gal2GlcCer	LacCer	103	34
Gal2GlcCer	LIPC	92	25
Gal2GlcCer	IPC	92	25
Gal2GlcCer	SPB	80	11
Gal2GlcCer	SPBP	86	12
Gal2GlcCer	LHexCer	80	34
Gal2GlcCer	LSM	98	12
Gal2GlcCer	MIPC	98	44
Gal2GlcCer	M(IP)2C	129	44
Gal2GlcCer	SHexCer	88	34
Gal2GlcCer	SM	98	12
Gal2GlcCer	FA	80	1
Gal2GlcCer	FAHFA	80	1
Gal2GlcCer	FOH	80	1
Gal2GlcCer	CAR	88	11
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	191	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc2Cer	191	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GD1a	191	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GD1b	191	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	232	127
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalGalNAcGlcNeuAc2Cer	232	127
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	NeuAc-NeuAc-Gal-Glc-Cer	232	97
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalGlcNeuAc2Cer	232	97
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	NeuAc-NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	314	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc5Cer	314	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	NeuAc-Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	273	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc4Cer	273	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal-GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	232	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Gal2GalNAcGlcNeuAc3Cer	232	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GT1a	232	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GT1b	232	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GT1c	232	191
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalNAc-NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	273	127
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalGalNAcGlcNeuAc3Cer	273	127
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	NeuAc-NeuAc-NeuAc-Gal-Glc-Cer	273	98
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	GalGlcNeuAc3Cer	273	98
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	Hex3Cer	191	79
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	BMP	209	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	CL	227	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	CDPDAG	234	12
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	DLCL	227	11
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	DMPE	209	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPA	199	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPA-O	199	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPA-P	199	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPC	211	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPC-O	211	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPC-P	211	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPE	205	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPE-O	205	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPE-P	205	10
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPG	209	11
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPG-O	209	11
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPG-P	209	11
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPI	203	26
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPI-O	203	26
Gal-GalNAc-NeuAc-NeuAc-Gal-Glc-Cer	LPI-P	203	26
